"YEAR","SEMESTER","NATIONALITY_NAME_ENG","U_G","UNIV_TYPE_NAME","UNIV_MASTERNAME_TH","UNIV_NAME_TH","CURR_NAME","LEV_NAME_TH","GENDER_NAME","All_FOREIGN_STD"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยวลัยลักษณ์","มหาวิทยาลัยวลัยลักษณ์","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาเทคนิคการแพทย์     มหาวิทยาลัยวลัยลักษณ์","ปริญญาตรี","หญิง","1"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยสวนดุสิต","มหาวิทยาลัยสวนดุสิต","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ     มหาวิทยาลัยราชภัฏสวนดุสิต","ปริญญาตรี","หญิง","1"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏเชียงใหม่","มหาวิทยาลัยราชภัฏเชียงใหม่","หลักสูตรบริหารธุรกิจบัณฑิต  สาขาวิชาการจัดการธุรกิจนานาชาติ (หลักสูตรนานาชาติ)  มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","ชาย","1"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏเชียงใหม่","มหาวิทยาลัยราชภัฏเชียงใหม่","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษเพื่อการสื่อสารระหว่างประเทศ   (หลักสูตรนานาชาติ) มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","หญิง","1"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏเชียงราย","มหาวิทยาลัยราชภัฏเชียงราย","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาภาษาอังกฤษ     มหาวิทยาลัยราชภัฏเชียงราย","ปริญญาโท","ชาย","1"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏนครราชสีมา","มหาวิทยาลัยราชภัฏนครราชสีมา","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาการสอนภาษาอังกฤษเป็นภาษาต่างประเทศ     มหาวิทยาลัยราชภัฏนครราชสีมา","ปริญญาโท","หญิง","2"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏนครราชสีมา","มหาวิทยาลัยราชภัฏนครราชสีมา","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาการสอนภาษาอังกฤษเป็นภาษาต่างประเทศ     มหาวิทยาลัยราชภัฏนครราชสีมา","ปริญญาโท","ชาย","1"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏนครศรีธรรมราช","มหาวิทยาลัยราชภัฏนครศรีธรรมราช","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาการพัฒนาหลักสูตรและการเรียนการสอน   มหาวิทยาลัยราชภัฏนครศรีธรรมราช","ปริญญาโท","ชาย","4"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏนครศรีธรรมราช","มหาวิทยาลัยราชภัฏนครศรีธรรมราช","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาการพัฒนาหลักสูตรและการเรียนการสอน   มหาวิทยาลัยราชภัฏนครศรีธรรมราช","ปริญญาโท","หญิง","1"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏสวนสุนันทา","มหาวิทยาลัยราชภัฏสวนสุนันทา","หลักสูตรบริหารธุรกิจบัณฑิต    มหาวิทยาลัยราชภัฏสวนสุนันทา","ปริญญาตรี","หญิง","1"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏสวนสุนันทา","มหาวิทยาลัยราชภัฏสวนสุนันทา","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาธุรกิจการบิน   (หลักสูตรนานาชาติ) มหาวิทยาลัยราชภัฏสวนสุนันทา","ปริญญาตรี","หญิง","1"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏอุบลราชธานี","มหาวิทยาลัยราชภัฏอุบลราชธานี","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ     มหาวิทยาลัยราชภัฏอุบลราชธานี","ปริญญาตรี","ชาย","1"
"2563","1","PHILIPPINO","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏอุบลราชธานี","มหาวิทยาลัยราชภัฏอุบลราชธานี","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษธุรกิจ     มหาวิทยาลัยราชภัฏอุบลราชธานี","ปริญญาตรี","ชาย","1"
"2563","1","POLISH","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยสยาม","มหาวิทยาลัยสยาม","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาธุรกิจระหว่างประเทศ   (หลักสูตรนานาชาติ)  มหาวิทยาลัยสยาม","ปริญญาตรี","ชาย","1"
"2563","1","POLISH","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยเทคโนโลยีสยาม","วิทยาลัยเทคโนโลยีสยาม","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการสอนภาษาอังกฤษสำหรับผู้พูดภาษาอื่น  วิทยาลัยเทคโนโลยีสยาม","ปริญญาตรี","ชาย","1"
"2563","1","PORTUGUESE","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพธนบุรี","มหาวิทยาลัยกรุงเทพธนบุรี","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจระหว่างประเทศ   (หลักสูตรนานาชาติ)  มหาวิทยาลัยกรุงเทพธนบุรี","ปริญญาตรี","ชาย","1"
"2563","1","PORTUGUESE","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยพุทธศาสนานานาชาติ","วิทยาลัยพุทธศาสนานานาชาติ","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาพุทธศาสตรศึกษา (หลักสูตรนานาชาติ)     วิทยาลัยพุทธศาสนานานาชาติ","ปริญญาเอก","หญิง","1"
"2563","1","RUSSIAN FEDERATION","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาคอมพิวเตอร์กราฟิกส์และมัลติมีเดีย (หลักสูตรนานาชาติ) มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","หญิง","1"
"2563","1","RUSSIAN FEDERATION","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการท่องเที่ยวนานาชาติ   (หลักสูตรนานาชาติ) มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","ชาย","1"
"2563","1","RUSSIAN FEDERATION","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการท่องเที่ยวนานาชาติ   (หลักสูตรนานาชาติ) มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","หญิง","1"
"2563","1","RUSSIAN FEDERATION","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยนานาชาติแสตมฟอร์ด","มหาวิทยาลัยนานาชาติแสตมฟอร์ด","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาบริหารธุรกิจนานาชาติ   (หลักสูตรนานาชาติ)  มหาวิทยาลัยนานาชาติแสตมฟอร์ด","ปริญญาตรี","หญิง","1"
"2563","1","RUSSIAN FEDERATION","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยหอการค้าไทย","มหาวิทยาลัยหอการค้าไทย","หลักสูตรบัญชีบัณฑิต (ระบบการศึกษาทางไกลทางอิเล็กทรอนิกส์)  มหาวิทยาลัยหอการค้าไทย","ปริญญาตรี","ชาย","1"
"2563","1","RUSSIAN FEDERATION","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยอัสสัมชัญ","มหาวิทยาลัยอัสสัมชัญ","หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาการสร้างสรรค์และการจัดการงานแสดง  (หลักสูตรนานาชาติ) มหาวิทยาลัยอัสสัมชัญ","ปริญญาตรี","หญิง","1"
"2563","1","RUSSIAN FEDERATION","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเชียงใหม่","มหาวิทยาลัยเชียงใหม่","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสังคมศาสตร์   (หลักสูตรนานาชาติ)  มหาวิทยาลัยเชียงใหม่","ปริญญาตรี","หญิง","1"
"2563","1","RUSSIAN FEDERATION","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเชียงใหม่","มหาวิทยาลัยเชียงใหม่","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาทัศนศิลป์     มหาวิทยาลัยเชียงใหม่","ปริญญาโท","หญิง","1"
"2563","1","RUSSIAN FEDERATION","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยบูรพา","มหาวิทยาลัยบูรพา","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาการพัฒนาทรัพยากรมนุษย์   (หลักสูตรนานาชาติ)  มหาวิทยาลัยบูรพา","ปริญญาโท","ชาย","1"
"2563","1","SERB","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยนานาชาติราฟเฟิลส์","วิทยาลัยนานาชาติราฟเฟิลส์","หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชากราฟฟิกและมัลติมีเดีย (หลักสูตรนานาชาติ)","ปริญญาตรี","หญิง","1"
"2563","1","SIERRA LEONEAN","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยพุทธศาสนานานาชาติ","วิทยาลัยพุทธศาสนานานาชาติ","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาพุทธศาสตรศึกษา   (หลักสูตรนานาชาติ)  วิทยาลัยพุทธศาสนานานาชาติ","ปริญญาโท","ชาย","2"
"2563","1","SINGAPOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาการผลิตสื่อนวัตกรรม (หลักสูตรนานาชาติ) มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","หญิง","1"
"2563","1","SINGAPOREAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยรังสิต","มหาวิทยาลัยรังสิต","หลักสูตรศึกษาศาสตรมหาบัณฑิต สาขาวิชาหลักสูตรและการสอน     มหาวิทยาลัยรังสิต","ปริญญาโท","ชาย","1"
"2563","1","SINGAPOREAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรการจัดการมหาบัณฑิต สาขาวิชาการจัดการธุรกิจระหว่างประเทศ   (หลักสูตรนานาชาติ)  จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","หญิง","1"
"2563","1","SINGAPOREAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรบริหารธุรกิจบัณฑิต    จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาตรี","หญิง","1"
"2563","1","SINGAPOREAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","จุฬาลงกรณ์มหาวิทยาลัย","จุฬาลงกรณ์มหาวิทยาลัย","หลักสูตรวิทยาศาสตรดุษฎีบัณฑิต สาขาวิชาธุรกิจเทคโนโลยีและการจัดการนวัตกรรม     จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาเอก","ชาย","1"
"2563","1","SINGAPOREAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเชียงใหม่","มหาวิทยาลัยเชียงใหม่","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชานวัตกรรมดิจิทัลและเทคโนโลยีการเงิน (หลักสูตรนานาชาติ/สหวิทยาการ)","ปริญญาเอก","ชาย","1"
"2563","1","SOMALI","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยธรรมศาสตร์","มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาอาชีวอนามัยและอนามัยสิ่งแวดล้อม   (หลักสูตรนานาชาติ)  มหาวิทยาลัยธรรมศาสตร์","ปริญญาโท","ชาย","1"
"2563","1","SOUTH AFRICAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยนานาชาติเอเชีย-แปซิฟิก วิทยาเขตกรุงเทพ","มหาวิทยาลัยนานาชาติ เอเชีย-แปซิฟิก","หลักสูตรบริหารธุรกิจมหาบัณฑิต (หลักสูตรนานาชาติ) มหาวิทยาลัยนานาชาติเอเชีย-แปซิฟิก","ปริญญาโท","ชาย","1"
"2563","1","SOUTH AFRICAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยอัสสัมชัญ","มหาวิทยาลัยอัสสัมชัญ","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาการเงินและเศรษฐศาสตร์ (หลักสูตรนานาชาติ)  มหาวิทยาลัยอัสสัมชัญ","ปริญญาโท","ชาย","1"
"2563","1","SOUTH AFRICAN","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยเทคโนโลยีสยาม","วิทยาลัยเทคโนโลยีสยาม","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการสอนภาษาอังกฤษสำหรับผู้พูดภาษาอื่น  วิทยาลัยเทคโนโลยีสยาม","ปริญญาตรี","หญิง","11"
"2563","1","SOUTH AFRICAN","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยเทคโนโลยีสยาม","วิทยาลัยเทคโนโลยีสยาม","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการสอนภาษาอังกฤษสำหรับผู้พูดภาษาอื่น  วิทยาลัยเทคโนโลยีสยาม","ปริญญาตรี","ชาย","19"
"2563","1","SOUTH AFRICAN","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยทองสุข","วิทยาลัยทองสุข","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการสอนภาษาอังกฤษสำหรับผู้พูดภาษาอื่น   (หลักสูตรนานาชาติ)  วิทยาลัยทองสุข","ปริญญาตรี","หญิง","1"
"2563","1","SOUTH AFRICAN","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยทองสุข","วิทยาลัยทองสุข","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการสอนภาษาอังกฤษสำหรับผู้พูดภาษาอื่น   (หลักสูตรนานาชาติ)  วิทยาลัยทองสุข","ปริญญาตรี","ชาย","1"
"2563","1","SOUTH AFRICAN","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยนานาชาติเซนต์เทเรซา","วิทยาลัยนานาชาติเซนต์เทเรซา","หลักสูตรประกาศนียบัตรบัณฑิต สาขาวิชาวิชาชีพครู   (หลักสูตรนานาชาติ)  วิทยาลัยนานาชาติเซนต์เทเรซา","ประกาศนียบัตรบัณฑิต","ชาย","1"
"2563","1","SOUTH AFRICAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์   (หลักสูตรภาษาอังกฤษ)  มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","ปริญญาตรี","ชาย","1"
"2563","1","SOUTH AFRICAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยแม่ฟ้าหลวง","มหาวิทยาลัยแม่ฟ้าหลวง","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์การกีฬาและสุขภาพ มหาวิทยาลัยแม่ฟ้าหลวง","ปริญญาตรี","ชาย","1"
"2563","1","SOUTH AFRICAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยสงขลานครินทร์","มหาวิทยาลัยสงขลานครินทร์ วิทยาเขตตรัง","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการการท่องเที่ยว     มหาวิทยาลัยสงขลานครินทร์","ปริญญาตรี","หญิง","1"
"2563","1","SPANISH","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยเทคโนโลยีสยาม","วิทยาลัยเทคโนโลยีสยาม","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการสอนภาษาอังกฤษสำหรับผู้พูดภาษาอื่น  วิทยาลัยเทคโนโลยีสยาม","ปริญญาตรี","ชาย","1"
"2563","1","SPANISH","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยราชภัฎ","มหาวิทยาลัยราชภัฏนครปฐม","มหาวิทยาลัยราชภัฏนครปฐม","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษธุรกิจ     มหาวิทยาลัยราชภัฏนครปฐม","ปริญญาตรี","หญิง","1"
"2563","1","SRI LANKAN","สถานศึกษานอกสังกัดฯ","สถานศึกษานอกสังกัดฯ","ราชวิทยาลัยจุฬาภรณ์","ราชวิทยาลัยจุฬาภรณ์","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาวิทยาศาสตร์ชีวภาพประยุกต์   (หลักสูตรนานาชาติ)  สถาบันบัณฑิตศึกษาจุฬาภรณ์","ปริญญาโท","หญิง","1"
"2563","1","SRI LANKAN","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาการผลิตสื่อนวัตกรรม (หลักสูตรนานาชาติ) มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","ชาย","1"
"2563","1","SRI LANKAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเกษตรศาสตร์","มหาวิทยาลัยเกษตรศาสตร์ บางเขน","หลักสูตรวิศวกรรมศาสตรมหาบัณฑิต สาขาวิชาวิศวกรรมอุตสาหการ (หลักสูตรนานาชาติ) มหาวิทยาลัยเกษตรศาสตร์","ปริญญาโท","ชาย","1"
"2563","1","SRI LANKAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยเกษตรศาสตร์","มหาวิทยาลัยเกษตรศาสตร์ วิทยาเขตกำแพงแสน","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาการจัดการกีฬา     มหาวิทยาลัยเกษตรศาสตร์","ปริญญาโท","ชาย","1"
"2563","1","SRI LANKAN","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยรัฐในกำกับ","มหาวิทยาลัยธรรมศาสตร์","มหาวิทยาลัยธรรมศาสตร์ ศูนยรังสิต","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาวิศวกรรมศาสตร์และเทคโนโลยี  (หลักสูตรนานาชาติ) มหาวิทยาลัยธรรมศาสตร์","ปริญญาโท","หญิง","1"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาสื่อดิจิทัล     มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","ชาย","1"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาศิลปะการแสดง มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","ชาย","1"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยกรุงเทพ","มหาวิทยาลัยกรุงเทพ","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้า มหาวิทยาลัยกรุงเทพ","ปริญญาตรี","ชาย","1"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยหาดใหญ่","มหาวิทยาลัยหาดใหญ่","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจระหว่างประเทศ   (หลักสูตรนานาชาติ) มหาวิทยาลัยหาดใหญ่","ปริญญาตรี","หญิง","1"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","มหาวิทยาลัยเอกชน","มหาวิทยาลัยหาดใหญ่","มหาวิทยาลัยหาดใหญ่","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจระหว่างประเทศ   (หลักสูตรนานาชาติ) มหาวิทยาลัยหาดใหญ่","ปริญญาตรี","ชาย","4"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยเซาธ์อีสท์บางกอก","วิทยาลัยเซาธ์อีสท์บางกอก","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการโลจิสติกส์ วิทยาลัยเซาธ์อีสท์บางกอก","ปริญญาตรี","หญิง","1"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยเทคโนโลยีสยาม","วิทยาลัยเทคโนโลยีสยาม","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการตลาด     วิทยาลัยเทคโนโลยีสยาม","ปริญญาตรี","หญิง","4"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","วิทยาลัยเอกชน","วิทยาลัยเทคโนโลยีสยาม","วิทยาลัยเทคโนโลยีสยาม","หลักสูตรสาธารณสุขศาสตรบัณฑิต สาขาวิชาสาธารณสุขศาสตร์     วิทยาลัยเทคโนโลยีสยาม","ปริญญาตรี","หญิง","1"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","สถาบันเอกชน","สถาบันการจัดการปัญญาภิวัฒน์","สถาบันการจัดการปัญญาภิวัฒน์","หลักสูตรนิเทศศาสตรบัณฑิต สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","หญิง","1"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","สถาบันเอกชน","สถาบันการจัดการปัญญาภิวัฒน์","สถาบันการจัดการปัญญาภิวัฒน์","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจการค้าสมัยใหม่      สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","หญิง","4"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","สถาบันเอกชน","สถาบันการจัดการปัญญาภิวัฒน์","สถาบันการจัดการปัญญาภิวัฒน์","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจการค้าสมัยใหม่      สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","ชาย","2"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","สถาบันเอกชน","สถาบันการจัดการปัญญาภิวัฒน์","สถาบันการจัดการปัญญาภิวัฒน์","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจอาหาร สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","หญิง","2"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","สถาบันเอกชน","สถาบันการจัดการปัญญาภิวัฒน์","สถาบันการจัดการปัญญาภิวัฒน์","หลักสูตรบริหารธุรกิจบัณฑิตสาขาวิชาการจัดการค้าปลีก(หลักสูตรในระบบการศึกษาทางไกล)สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","หญิง","2"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","สถาบันเอกชน","สถาบันการจัดการปัญญาภิวัฒน์","สถาบันการจัดการปัญญาภิวัฒน์","หลักสูตรบริหารธุรกิจบัณฑิตสาขาวิชาการจัดการค้าปลีก(หลักสูตรในระบบการศึกษาทางไกล)สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","ชาย","1"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","สถาบันเอกชน","สถาบันการจัดการปัญญาภิวัฒน์","สถาบันการจัดการปัญญาภิวัฒน์","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์ สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","ชาย","1"
"2563","1","stateless person","สถาบันอุดมศึกษาเอกชน","สถาบันเอกชน","สถาบันการจัดการปัญญาภิวัฒน์","สถาบันการจัดการปัญญาภิวัฒน์","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมหุ่นยนต์และระบบอัตโนมัติ  สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","ชาย","1"
"2563","1","stateless person","สถาบันอุดมศึกษารัฐ","มหาวิทยาลัยเทคโนโลยีราชมงคล","มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ","มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเคมี     มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ","ปริญญาตรี","หญิง","1"
